date,close
9/3/2019 9:30,136.05
9/3/2019 9:31,136.38
9/3/2019 9:32,136.06
9/3/2019 9:33,135.7
9/3/2019 9:34,135.6
9/3/2019 9:35,135.76
9/3/2019 9:36,135.61
9/3/2019 9:37,135.33
9/3/2019 9:38,135.5
9/3/2019 9:39,135.58
9/3/2019 9:40,135.53
9/3/2019 9:41,135.61
9/3/2019 9:42,135.88
9/3/2019 9:43,136.11
9/3/2019 9:44,136.18
9/3/2019 9:45,136.06
9/3/2019 9:46,136.16
9/3/2019 9:47,136.14
9/3/2019 9:48,135.9
9/3/2019 9:49,135.92
9/3/2019 9:50,136.04
9/3/2019 9:51,136.08
9/3/2019 9:52,136.12
9/3/2019 9:53,136.25
9/3/2019 9:54,136.188
9/3/2019 9:55,136.208
9/3/2019 9:56,136.25
9/3/2019 9:57,136.05
9/3/2019 9:58,136.035
9/3/2019 9:59,135.86
9/3/2019 10:00,135.53
9/3/2019 10:01,135.63
9/3/2019 10:02,135.71
9/3/2019 10:03,135.77
9/3/2019 10:04,135.618
9/3/2019 10:05,135.52
9/3/2019 10:06,135.31
9/3/2019 10:07,135.3
9/3/2019 10:08,135.23
9/3/2019 10:09,135.2
9/3/2019 10:10,135.31
9/3/2019 10:11,135.25
9/3/2019 10:12,135.25
9/3/2019 10:13,135.28
9/3/2019 10:14,135.27
9/3/2019 10:15,135.466
9/3/2019 10:16,135.6
9/3/2019 10:17,135.53
9/3/2019 10:18,135.57
9/3/2019 10:19,135.65
9/3/2019 10:20,135.63
9/3/2019 10:21,135.64
9/3/2019 10:22,135.61
9/3/2019 10:23,135.65
9/3/2019 10:24,135.62
9/3/2019 10:25,135.48
9/3/2019 10:26,135.52
9/3/2019 10:27,135.54
9/3/2019 10:28,135.6
9/3/2019 10:29,135.69
9/3/2019 10:30,135.705
9/3/2019 10:31,135.675
9/3/2019 10:32,135.74
9/3/2019 10:33,135.58
9/3/2019 10:34,135.55
9/3/2019 10:35,135.54
9/3/2019 10:36,135.63
9/3/2019 10:37,135.73
9/3/2019 10:38,135.71
9/3/2019 10:39,135.698
9/3/2019 10:40,135.7
9/3/2019 10:41,135.945
9/3/2019 10:42,135.91
9/3/2019 10:43,135.85
9/3/2019 10:44,135.87
9/3/2019 10:45,135.93
9/3/2019 10:46,135.76
9/3/2019 10:47,135.695
9/3/2019 10:48,135.745
