date,close
10/1/2019 9:30,130.82
10/1/2019 9:31,131.055
10/1/2019 9:32,130.89
10/1/2019 9:33,130.77
10/1/2019 9:34,130.88
10/1/2019 9:35,130.97
10/1/2019 9:36,131.075
10/1/2019 9:37,131.1
10/1/2019 9:38,131.35
10/1/2019 9:39,131.44
10/1/2019 9:40,131.37
10/1/2019 9:41,131.31
10/1/2019 9:42,131.29
10/1/2019 9:43,131.326
10/1/2019 9:44,131.35
10/1/2019 9:45,131.435
10/1/2019 9:46,131.385
10/1/2019 9:47,131.44
10/1/2019 9:48,131.54
10/1/2019 9:49,131.53
10/1/2019 9:50,131.58
10/1/2019 9:51,131.46
10/1/2019 9:52,131.51
10/1/2019 9:53,131.445
10/1/2019 9:54,131.595
10/1/2019 9:55,131.613
10/1/2019 9:56,131.589
10/1/2019 9:57,131.497
10/1/2019 9:58,131.543
10/1/2019 9:59,131.37
10/1/2019 10:00,131.3
10/1/2019 10:01,131.34
10/1/2019 10:02,131.28
10/1/2019 10:03,131.138
10/1/2019 10:04,130.93
10/1/2019 10:05,130.72
10/1/2019 10:06,130.75
10/1/2019 10:07,130.76
10/1/2019 10:08,130.67
10/1/2019 10:09,130.529
10/1/2019 10:10,130.601
10/1/2019 10:11,130.467
10/1/2019 10:12,130.3
10/1/2019 10:13,130.275
10/1/2019 10:14,130.25
10/1/2019 10:15,130.435
10/1/2019 10:16,130.4
10/1/2019 10:17,130.4
10/1/2019 10:18,130.32
10/1/2019 10:19,130.341
10/1/2019 10:20,130.23
10/1/2019 10:21,130.306
10/1/2019 10:22,130.316
10/1/2019 10:23,130.383
10/1/2019 10:24,130.47
10/1/2019 10:25,130.47
10/1/2019 10:26,130.48
10/1/2019 10:27,130.63
10/1/2019 10:28,130.67
10/1/2019 10:29,130.69
10/1/2019 10:30,130.58
10/1/2019 10:31,130.626
10/1/2019 10:32,130.64
10/1/2019 10:33,130.757
10/1/2019 10:34,130.725
10/1/2019 10:35,130.63
10/1/2019 10:36,130.59
10/1/2019 10:37,130.62
10/1/2019 10:38,130.59
10/1/2019 10:39,130.585
10/1/2019 10:40,130.59
10/1/2019 10:41,130.554
10/1/2019 10:42,130.47
10/1/2019 10:43,130.45
10/1/2019 10:44,130.401
10/1/2019 10:45,130.54
10/1/2019 10:46,130.41
10/1/2019 10:47,130.41
10/1/2019 10:48,130.38
10/1/2019 10:49,130.38
10/1/2019 10:50,130.42
10/1/2019 10:51,130.46
10/1/2019 10:52,130.4
10/1/2019 10:53,130.45
10/1/2019 10:54,130.49
10/1/2019 10:55,130.415
10/1/2019 10:56,130.44
10/1/2019 10:57,130.36
10/1/2019 10:58,130.37
10/1/2019 10:59,130.28
10/1/2019 11:00,130.29
10/1/2019 11:01,130.182
10/1/2019 11:02,130.21
10/1/2019 11:03,130.105
10/1/2019 11:04,130.1
10/1/2019 11:05,130.055
10/1/2019 11:06,130.12
10/1/2019 11:07,130.15
10/1/2019 11:08,130.3
10/1/2019 11:09,130.395
10/1/2019 11:10,130.21
10/1/2019 11:11,130.2
10/1/2019 11:12,130.202
10/1/2019 11:13,130.18
10/1/2019 11:14,130.19
10/1/2019 11:15,130.121
10/1/2019 11:16,130.135
10/1/2019 11:17,130.22
10/1/2019 11:18,130.13
10/1/2019 11:19,130.17
10/1/2019 11:20,130.215
10/1/2019 11:21,130.24
10/1/2019 11:22,130.32
10/1/2019 11:23,130.37
10/1/2019 11:24,130.39
10/1/2019 11:25,130.38
10/1/2019 11:26,130.385
10/1/2019 11:27,130.445
10/1/2019 11:28,130.405
10/1/2019 11:29,130.43
10/1/2019 11:30,130.42
10/1/2019 11:31,130.44
10/1/2019 11:32,130.455
10/1/2019 11:33,130.4
10/1/2019 11:34,130.39
10/1/2019 11:35,130.453
10/1/2019 11:36,130.48
10/1/2019 11:37,130.46
10/1/2019 11:38,130.435
10/1/2019 11:39,130.35
10/1/2019 11:40,130.325
10/1/2019 11:41,130.305
10/1/2019 11:42,130.307
10/1/2019 11:43,130.297
10/1/2019 11:44,130.36
10/1/2019 11:45,130.32
10/1/2019 11:46,130.27
10/1/2019 11:47,130.282
10/1/2019 11:48,130.25
10/1/2019 11:49,130.25
10/1/2019 11:50,130.31
10/1/2019 11:51,130.292
10/1/2019 11:52,130.309
10/1/2019 11:53,130.29
10/1/2019 11:54,130.26
10/1/2019 11:55,130.24
10/1/2019 11:56,130.29
10/1/2019 11:57,130.25
10/1/2019 11:58,130.27
10/1/2019 11:59,130.29
10/1/2019 12:00,130.29
10/1/2019 12:01,130.23
10/1/2019 12:02,130.24
10/1/2019 12:03,130.145
10/1/2019 12:04,130.175
10/1/2019 12:05,130.14
10/1/2019 12:06,130.12
10/1/2019 12:07,130.13
10/1/2019 12:08,130.16
10/1/2019 12:09,130.17
10/1/2019 12:10,130.07
10/1/2019 12:11,130.01
10/1/2019 12:12,130.04
10/1/2019 12:13,129.88
10/1/2019 12:14,129.907
10/1/2019 12:15,130.04
10/1/2019 12:16,130.027
10/1/2019 12:17,130.03
10/1/2019 12:18,130.137
10/1/2019 12:19,130.042
10/1/2019 12:20,130.04
10/1/2019 12:21,130.1
10/1/2019 12:22,130.045
10/1/2019 12:23,129.97
10/1/2019 12:24,129.94
10/1/2019 12:25,130.005
10/1/2019 12:26,130.05
10/1/2019 12:27,130.02
10/1/2019 12:28,130.014
10/1/2019 12:29,130.02
10/1/2019 12:30,130.05
10/1/2019 12:31,130.02
10/1/2019 12:32,130.02
10/1/2019 12:33,130
10/1/2019 12:34,129.97
10/1/2019 12:35,129.97
10/1/2019 12:36,129.98
10/1/2019 12:37,129.95
10/1/2019 12:38,130.005
10/1/2019 12:39,129.99
10/1/2019 12:40,130.134
10/1/2019 12:41,130.14
10/1/2019 12:42,130.19
10/1/2019 12:43,130.17
10/1/2019 12:44,130.16
10/1/2019 12:45,130.16
10/1/2019 12:46,130.09
10/1/2019 12:47,130.145
10/1/2019 12:48,130.134
10/1/2019 12:49,130.113
10/1/2019 12:50,130.11
10/1/2019 12:51,130.07
10/1/2019 12:52,130.05
10/1/2019 12:53,130.023
10/1/2019 12:54,130.05
10/1/2019 12:55,130.046
10/1/2019 12:56,130.04
10/1/2019 12:57,130.08
10/1/2019 12:58,130.07
